timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543813514179,184,HTTP Request-1,200,OK,Users 1-10,text,true,,7347,114,20,20,http://localhost:9292/,182,0,0
1543813513228,1254,HTTP Request,200,OK,Users 1-1,text,true,,8197,232,20,20,http://localhost:9292/,1043,0,0
1543813513228,1048,HTTP Request-0,302,Found,Users 1-1,text,true,,852,118,20,20,http://localhost:9292/cars,1043,0,0
1543813514277,205,HTTP Request-1,200,OK,Users 1-1,text,true,,7345,114,20,20,http://localhost:9292/,205,0,0
1543813513341,1294,HTTP Request,200,OK,Users 1-4,text,true,,8205,232,20,20,http://localhost:9292/,1038,0,1
1543813513341,1039,HTTP Request-0,302,Found,Users 1-4,text,true,,846,118,20,20,http://localhost:9292/cars,1038,0,1
1543813514381,254,HTTP Request-1,200,OK,Users 1-4,text,true,,7359,114,20,20,http://localhost:9292/,247,0,0
1543813513425,1227,HTTP Request,200,OK,Users 1-12,text,true,,8191,232,20,20,http://localhost:9292/,957,0,0
1543813513425,958,HTTP Request-0,302,Found,Users 1-12,text,true,,844,118,20,20,http://localhost:9292/cars,957,0,0
1543813514385,267,HTTP Request-1,200,OK,Users 1-12,text,true,,7347,114,20,20,http://localhost:9292/,264,0,0
1543813513479,1228,HTTP Request,200,OK,Users 1-11,text,true,,8187,232,20,20,http://localhost:9292/,959,0,1
1543813513479,966,HTTP Request-0,302,Found,Users 1-11,text,true,,840,118,20,20,http://localhost:9292/cars,959,0,1
1543813514446,261,HTTP Request-1,200,OK,Users 1-11,text,true,,7347,114,20,20,http://localhost:9292/,261,0,0
1543813513447,1271,HTTP Request,200,OK,Users 1-2,text,true,,8195,232,20,20,http://localhost:9292/,990,0,1
1543813513447,993,HTTP Request-0,302,Found,Users 1-2,text,true,,842,118,20,20,http://localhost:9292/cars,990,0,1
1543813514441,277,HTTP Request-1,200,OK,Users 1-2,text,true,,7353,114,20,20,http://localhost:9292/,277,0,0
1543813513590,1202,HTTP Request,200,OK,Users 1-5,text,true,,8199,232,20,20,http://localhost:9292/,956,0,0
1543813513590,958,HTTP Request-0,302,Found,Users 1-5,text,true,,848,118,20,20,http://localhost:9292/cars,956,0,0
1543813514549,243,HTTP Request-1,200,OK,Users 1-5,text,true,,7351,114,20,20,http://localhost:9292/,243,0,0
1543813513659,1248,HTTP Request,200,OK,Users 1-13,text,true,,8201,232,20,20,http://localhost:9292/,1047,0,1
1543813513659,1048,HTTP Request-0,302,Found,Users 1-13,text,true,,846,118,20,20,http://localhost:9292/cars,1047,0,1
1543813514707,200,HTTP Request-1,200,OK,Users 1-13,text,true,,7355,114,20,20,http://localhost:9292/,199,0,0
1543813513693,1336,HTTP Request,200,OK,Users 1-14,text,true,,8187,232,20,20,http://localhost:9292/,1034,0,0
1543813513693,1037,HTTP Request-0,302,Found,Users 1-14,text,true,,846,118,20,20,http://localhost:9292/cars,1034,0,0
1543813514730,299,HTTP Request-1,200,OK,Users 1-14,text,true,,7341,114,20,20,http://localhost:9292/,298,0,0
1543813513816,1218,HTTP Request,200,OK,Users 1-7,text,true,,8179,232,20,20,http://localhost:9292/,987,0,1
1543813513816,991,HTTP Request-0,302,Found,Users 1-7,text,true,,832,118,20,20,http://localhost:9292/cars,987,0,1
1543813514807,227,HTTP Request-1,200,OK,Users 1-7,text,true,,7347,114,20,20,http://localhost:9292/,226,0,0
1543813513694,1391,HTTP Request,200,OK,Users 1-6,text,true,,8195,232,20,20,http://localhost:9292/,1105,0,0
1543813513694,1111,HTTP Request-0,302,Found,Users 1-6,text,true,,846,118,20,20,http://localhost:9292/cars,1105,0,0
1543813514805,280,HTTP Request-1,200,OK,Users 1-6,text,true,,7349,114,20,20,http://localhost:9292/,279,0,0
1543813513901,1196,HTTP Request,200,OK,Users 1-16,text,true,,8207,232,20,20,http://localhost:9292/,974,0,1
1543813513901,978,HTTP Request-0,302,Found,Users 1-16,text,true,,852,118,20,20,http://localhost:9292/cars,974,0,1
1543813514879,218,HTTP Request-1,200,OK,Users 1-16,text,true,,7355,114,20,20,http://localhost:9292/,218,0,0
1543813514010,1134,HTTP Request,200,OK,Users 1-15,text,true,,8201,232,20,20,http://localhost:9292/,943,0,1
1543813514010,960,HTTP Request-0,302,Found,Users 1-15,text,true,,846,118,20,20,http://localhost:9292/cars,943,0,1
1543813514970,174,HTTP Request-1,200,OK,Users 1-15,text,true,,7355,114,20,20,http://localhost:9292/,173,0,0
1543813514037,1301,HTTP Request,200,OK,Users 1-20,text,true,,8197,232,20,20,http://localhost:9292/,1051,0,1
1543813514037,1053,HTTP Request-0,302,Found,Users 1-20,text,true,,842,118,20,20,http://localhost:9292/cars,1051,0,1
